Date,Close/Last,Volume,Open,High,Low
07/27/2021,$222.27,8784223,$223.17,$225.70,$220.42
07/26/2021,$225.85,8933194,$220.00,$226.1209,$219.89
07/23/2021,$221.52,9379453,$222.97,$224.63,$220.94
07/22/2021,$220.87,9768898,$221.52,$222.25,$218.31
07/21/2021,$222.54,11437570,$219.50,$224.09,$218.90
07/20/2021,$217.15,17027300,$208.10,$217.3699,$206.62
07/19/2021,$206.99,24123600,$211.18,$211.55,$204.80
07/16/2021,$217.74,12413420,$223.11,$224.00,$217.0338
07/15/2021,$222.76,12228650,$222.88,$226.666,$220.80
07/14/2021,$224.45,12137000,$229.02,$230.515,$224.30
07/13/2021,$228.20,21029500,$232.27,$234.49,$228.16
07/12/2021,$238.29,9071492,$237.99,$240.77,$236.4626
07/09/2021,$239.59,12385380,$237.77,$240.38,$236.22
07/08/2021,$236.77,17964250,$227.48,$237.47,$226.16
07/07/2021,$231.78,11497000,$235.17,$238.01,$230.5201
07/06/2021,$236.14,11045800,$236.85,$237.1727,$233.47
07/02/2021,$236.68,15722450,$239.55,$240.1073,$233.47
07/01/2021,$239.73,9516185,$240.36,$241.80,$238.61
06/30/2021,$239.56,12089070,$236.24,$241.17,$236.00
06/29/2021,$235.76,16743930,$243.74,$244.37,$235.66
06/28/2021,$239.96,18151980,$244.73,$245.08,$238.88
06/25/2021,$248.38,9625783,$250.75,$252.30,$248.25
06/24/2021,$250.57,13755550,$245.20,$250.74,$243.70
06/23/2021,$243.57,9874664,$244.80,$246.87,$243.17
06/22/2021,$243.78,10042510,$244.50,$244.63,$241.08
06/21/2021,$245.28,15301780,$238.66,$245.62,$237.25
06/18/2021,$237.35,11965020,$237.79,$239.31,$235.80
06/17/2021,$239.22,10774400,$241.96,$243.50,$237.33
06/16/2021,$242.27,10529200,$245.25,$246.0601,$241.55
06/15/2021,$246.54,10630920,$245.36,$248.51,$244.94
06/14/2021,$245.14,9344427,$246.44,$249.20,$244.40
06/11/2021,$247.28,9934179,$250.35,$251.12,$245.78
06/10/2021,$248.34,14519160,$251.72,$255.14,$248.10
06/09/2021,$248.06,10693220,$251.20,$253.17,$247.91
06/08/2021,$252.76,15113870,$256.26,$256.31,$250.00
06/07/2021,$252.66,10605970,$251.50,$253.1999,$248.81
06/04/2021,$249.92,8798961,$251.51,$251.7999,$248.49
06/03/2021,$250.32,10401950,$252.98,$254.80,$249.69
06/02/2021,$255.62,10820400,$255.60,$258.3957,$254.62
06/01/2021,$254.73,13562790,$253.00,$255.64,$251.52
05/28/2021,$247.02,11197400,$247.475,$248.98,$245.37
05/27/2021,$250.70,18404390,$248.11,$252.60,$247.19
05/26/2021,$241.37,7240189,$241.70,$242.49,$239.87
05/25/2021,$240.74,12908040,$240.00,$243.78,$239.23
05/24/2021,$237.44,10105970,$235.14,$238.50,$232.60
05/21/2021,$234.82,16579000,$232.90,$236.30,$231.39
05/20/2021,$227.65,9218913,$225.13,$228.4389,$223.77
05/19/2021,$224.42,13162730,$223.18,$225.12,$220.28
05/18/2021,$227.55,10081070,$227.25,$232.2652,$226.43
05/17/2021,$227.98,9539699,$226.24,$228.26,$223.58
05/14/2021,$228.47,10162400,$225.99,$228.81,$224.35
05/13/2021,$222.64,16503370,$223.00,$229.27,$219.07
05/12/2021,$220.78,14931190,$227.25,$229.74,$220.63
05/11/2021,$228.88,16273170,$226.56,$230.1299,$223.85
05/10/2021,$232.93,14813940,$236.84,$241.1049,$232.50
05/07/2021,$235.47,12822990,$229.80,$235.905,$227.99
05/06/2021,$229.81,11857110,$229.30,$231.165,$226.545
05/05/2021,$228.18,8538845,$232.45,$233.49,$227.56
05/04/2021,$233.63,17807210,$235.75,$236.65,$225.65
05/03/2021,$235.19,9887848,$234.11,$237.10,$233.81
04/30/2021,$234.31,10380440,$233.68,$236.77,$232.70
04/29/2021,$235.94,12296080,$237.00,$237.68,$231.80
04/28/2021,$235.46,19054130,$239.00,$239.65,$232.85
04/27/2021,$242.47,10583260,$241.88,$243.49,$239.41
04/26/2021,$241.44,10599560,$240.24,$244.65,$240.10
04/23/2021,$238.38,11553320,$233.89,$238.58,$233.11
04/22/2021,$234.33,13854400,$235.955,$239.6499,$233.38
04/21/2021,$235.92,12847030,$232.22,$236.76,$230.22
04/20/2021,$234.06,19483580,$241.03,$241.088,$232.34
04/19/2021,$244.15,9249340,$247.00,$247.00,$242.22
04/16/2021,$248.18,14605950,$252.00,$253.05,$246.2312
04/15/2021,$251.11,9479008,$253.56,$254.12,$249.43
04/14/2021,$252.43,12661810,$255.32,$258.37,$251.28
04/13/2021,$253.27,15901400,$248.33,$254.4873,$246.10
04/12/2021,$249.52,10383610,$250.57,$251.55,$246.29
04/09/2021,$252.36,12255890,$250.51,$252.8399,$249.438
04/08/2021,$254.95,9899948,$251.70,$254.95,$249.31
04/07/2021,$252.58,9925745,$255.31,$255.90,$250.83
04/06/2021,$255.17,11180300,$257.21,$259.35,$254.6643
04/05/2021,$259.36,13750300,$256.56,$260.48,$256.25
04/01/2021,$252.96,10934490,$256.67,$257.88,$251.31
03/31/2021,$254.72,14138490,$254.70,$257.88,$253.36
03/30/2021,$252.01,12577250,$251.24,$253.50,$248.91
03/29/2021,$250.52,22198780,$251.30,$254.71,$248.03
03/26/2021,$244.87,17157070,$249.62,$250.90,$240.30
03/25/2021,$247.19,27553590,$234.34,$247.58,$231.70
03/24/2021,$239.24,24055110,$243.75,$248.80,$239.06
03/23/2021,$241.25,21358230,$249.26,$251.30,$239.43
03/22/2021,$251.23,15230030,$255.82,$257.6699,$250.16
03/19/2021,$255.82,17330780,$257.75,$258.88,$251.31
03/18/2021,$256.06,24595520,$261.32,$267.3693,$254.73
03/17/2021,$263.59,23785520,$254.70,$263.61,$253.68
03/16/2021,$255.21,28785800,$263.23,$264.17,$254.02
03/15/2021,$265.63,34889120,$274.15,$278.5671,$264.33
03/12/2021,$269.19,35264330,$253.86,$269.72,$253.50
03/11/2021,$252.00,30139250,$248.77,$256.65,$246.55
03/10/2021,$245.34,27753370,$233.81,$246.80,$232.88
03/09/2021,$230.61,21001190,$226.81,$234.06,$222.5801
03/08/2021,$224.03,13836760,$226.67,$229.89,$223.71
03/05/2021,$223.22,20026580,$229.01,$229.92,$213.80
03/04/2021,$224.71,26645060,$232.73,$237.1027,$218.70
03/03/2021,$228.56,30426040,$226.36,$235.40,$225.04
03/02/2021,$223.14,11114400,$224.79,$227.19,$222.15
03/01/2021,$224.39,18735440,$219.60,$226.98,$219.02
02/26/2021,$212.01,12838430,$218.51,$220.66,$211.29
02/25/2021,$216.45,19283010,$227.80,$228.50,$214.71
02/24/2021,$229.34,30709280,$212.10,$229.61,$211.60
02/23/2021,$212.12,15996700,$214.15,$214.75,$206.60
02/22/2021,$212.88,21413750,$211.89,$220.39,$210.80
02/19/2021,$217.47,12415280,$209.97,$217.64,$209.15
02/18/2021,$208.48,9121302,$213.45,$214.34,$208.08
02/17/2021,$215.52,9295592,$215.52,$218.71,$212.68
02/16/2021,$217.18,10171130,$213.08,$217.40,$212.3301
02/12/2021,$210.98,6010791,$210.36,$213.16,$209.67
02/11/2021,$210.66,7140235,$212.235,$213.99,$208.5709
02/10/2021,$211.92,11510720,$215.65,$217.49,$211.12
02/09/2021,$215.12,13615660,$210.60,$216.73,$208.9027
02/08/2021,$211.95,11182090,$209.55,$211.99,$208.30
02/05/2021,$207.93,9546076,$212.25,$213.1988,$206.66
02/04/2021,$210.64,11869930,$209.87,$212.48,$208.02
02/03/2021,$207.39,11836860,$202.00,$208.16,$201.2606
02/02/2021,$200.94,11130620,$198.98,$203.03,$198.09
02/01/2021,$195.84,9061904,$196.00,$197.38,$192.86
01/29/2021,$194.19,13683740,$198.30,$201.57,$193.1201
01/28/2021,$197.23,10403210,$198.045,$200.42,$196.00
01/27/2021,$194.03,20948460,$196.90,$199.47,$191.8504
01/26/2021,$202.06,11011760,$205.34,$208.35,$201.79
01/25/2021,$203.36,14276240,$203.265,$203.80,$199.30
01/22/2021,$205.84,7514630,$205.55,$206.6999,$204.27
01/21/2021,$207.41,11119830,$211.72,$211.93,$206.34
01/20/2021,$211.45,9727036,$213.24,$215.59,$211.21
01/19/2021,$210.71,11947220,$206.99,$211.52,$206.52
01/15/2021,$204.32,11103340,$208.96,$209.25,$204.20
01/14/2021,$209.91,12446820,$208.79,$214.19,$208.21
01/13/2021,$207.21,8570469,$207.15,$208.79,$204.85
01/12/2021,$208.41,12836220,$206.65,$209.06,$204.81
01/11/2021,$206.79,16789280,$203.03,$207.7799,$201.01
01/08/2021,$209.90,14144020,$213.61,$214.10,$208.155
01/07/2021,$212.71,14474100,$213.39,$216.60,$211.78
01/06/2021,$211.03,16202160,$210.22,$215.61,$209.34
01/05/2021,$211.63,19338300,$204.74,$213.35,$204.60
01/04/2021,$202.72,21225590,$210.00,$210.20,$202.4911
12/31/2020,$214.06,10487570,$216.24,$216.90,$212.70
12/30/2020,$216.67,10812620,$216.36,$218.554,$214.365
12/29/2020,$216.25,14593770,$218.30,$221.68,$215.40
12/28/2020,$216.09,9090579,$218.19,$219.20,$215.1627
12/24/2020,$217.15,6398510,$219.62,$219.88,$216.05
12/23/2020,$219.69,10869010,$219.55,$224.4022,$219.32
12/22/2020,$218.78,13326170,$223.28,$223.89,$217.70
12/21/2020,$219.31,18726510,$212.34,$219.43,$211.10
12/18/2020,$219.75,19092760,$222.05,$223.464,$218.61
12/17/2020,$221.24,17465600,$227.24,$228.49,$220.53
12/16/2020,$225.87,17858390,$229.33,$232.37,$225.2959
12/15/2020,$229.50,19013190,$230.00,$232.50,$224.36
12/14/2020,$228.62,19231240,$235.00,$237.63,$228.37
12/11/2020,$230.33,17311800,$232.82,$236.22,$228.33
12/10/2020,$234.43,16185030,$228.10,$237.01,$228.02
12/09/2020,$232.06,19043600,$238.64,$240.84,$228.28
12/08/2020,$236.57,19682030,$238.70,$241.70,$234.46
12/07/2020,$238.17,33246660,$238.50,$244.08,$237.11
12/04/2020,$232.71,29378370,$236.36,$238.1799,$230.25
12/03/2020,$237.20,45945140,$228.30,$242.00,$226.53
12/02/2020,$223.85,25912260,$213.01,$224.99,$210.30
12/01/2020,$213.01,15805160,$214.31,$218.09,$213.00
11/30/2020,$210.71,16501860,$215.70,$217.7799,$208.5188
11/27/2020,$216.50,9970228,$218.25,$219.93,$216.04
11/25/2020,$217.61,19254140,$217.71,$221.00,$213.09
11/24/2020,$218.49,31132000,$219.43,$222.95,$215.76
11/23/2020,$211.53,28372400,$203.24,$214.2099,$201.87
11/20/2020,$199.62,18230880,$204.59,$206.58,$199.17
11/19/2020,$205.67,34236070,$200.45,$209.44,$199.9007
11/18/2020,$203.30,65990690,$223.02,$223.02,$203.00
11/17/2020,$210.05,38299290,$200.25,$211.20,$196.05
11/16/2020,$202.40,40562840,$194.56,$202.94,$191.3501
11/13/2020,$187.11,19784800,$179.00,$187.27,$178.71
11/12/2020,$176.72,20336210,$178.95,$184.59,$176.25
11/11/2020,$182.15,29907750,$189.89,$190.00,$180.41
11/10/2020,$188.69,46404280,$182.80,$193.95,$180.38
11/09/2020,$179.36,49014410,$179.00,$184.46,$172.16
11/06/2020,$157.74,8995560,$156.33,$158.47,$154.52
11/05/2020,$157.09,12328320,$152.48,$157.63,$152.1009
11/04/2020,$151.63,11344720,$153.17,$155.40,$151.17
11/03/2020,$153.65,12249770,$151.83,$154.82,$150.64
11/02/2020,$148.60,13854650,$145.75,$149.59,$143.38
10/30/2020,$144.39,15392750,$147.20,$149.1699,$141.58
10/29/2020,$148.29,14554270,$148.03,$150.10,$146.60
10/28/2020,$148.14,20279770,$153.00,$153.95,$148.00
10/27/2020,$155.24,15491860,$159.16,$160.25,$155.00
10/26/2020,$160.83,16151140,$164.95,$165.50,$159.05
10/23/2020,$167.36,10024180,$169.99,$170.26,$166.05
10/22/2020,$169.07,14238160,$164.70,$169.63,$164.095
10/21/2020,$163.86,11450650,$166.44,$167.63,$163.82
10/20/2020,$167.24,12319920,$168.29,$169.29,$166.18
10/19/2020,$167.11,16519620,$169.09,$170.84,$166.11
10/16/2020,$167.35,31780630,$171.22,$173.42,$167.27
10/15/2020,$164.24,13226820,$161.01,$164.54,$158.73
10/14/2020,$163.24,10541790,$162.70,$165.17,$162.49
10/13/2020,$162.14,15182630,$165.36,$165.5299,$162.09
10/12/2020,$167.35,12176640,$167.75,$169.20,$165.95
10/09/2020,$167.33,17405970,$169.93,$170.00,$166.82
10/08/2020,$168.00,20598600,$166.22,$168.09,$163.5401
10/07/2020,$164.61,26019070,$163.71,$166.3447,$162.38
10/06/2020,$159.54,47132550,$173.04,$175.56,$159.33
10/05/2020,$171.20,19082150,$169.49,$172.08,$167.51
10/02/2020,$168.08,31773790,$161.86,$169.78,$161.80
10/01/2020,$167.86,30677080,$170.15,$172.76,$165.57
09/30/2020,$165.26,38436690,$164.50,$170.98,$164.11
09/29/2020,$163.60,19920970,$164.77,$165.50,$162.01
09/28/2020,$166.08,38868160,$160.33,$168.00,$159.20
09/25/2020,$156.03,29123010,$146.85,$156.3116,$146.415
09/24/2020,$146.05,27098140,$150.29,$150.31,$145.02
09/23/2020,$151.18,18247500,$157.33,$160.42,$150.89
09/22/2020,$156.80,17768920,$156.81,$160.0678,$154.95
09/21/2020,$156.35,23125340,$157.83,$158.83,$154.20
09/18/2020,$161.14,22057120,$165.66,$169.72,$161.02
09/17/2020,$167.53,19717830,$164.63,$168.455,$161.05
09/16/2020,$167.46,21886250,$161.95,$170.57,$160.31
09/15/2020,$163.49,14881700,$166.65,$168.84,$163.33
09/14/2020,$165.35,17228430,$161.75,$165.94,$158.90
09/11/2020,$160.23,14722440,$158.00,$161.3592,$156.32
09/10/2020,$157.69,14532590,$160.96,$163.78,$157.57
09/09/2020,$160.78,21951400,$161.61,$163.06,$157.00
09/08/2020,$161.08,22622680,$165.80,$166.90,$160.50
09/04/2020,$171.05,18867270,$171.31,$172.83,$164.00
09/03/2020,$168.77,27799390,$175.00,$180.85,$168.12
09/02/2020,$174.78,16552090,$172.74,$175.00,$171.45
09/01/2020,$172.10,18997420,$170.71,$175.49,$169.25
08/31/2020,$171.82,16264300,$174.65,$175.2699,$171.70
08/28/2020,$175.80,20383900,$175.11,$177.28,$172.57
08/27/2020,$174.20,29548070,$174.71,$181.31,$173.5601
08/26/2020,$171.90,16189790,$173.80,$174.4299,$171.35
08/25/2020,$174.73,31318540,$180.46,$180.63,$172.44
08/24/2020,$178.27,39317110,$168.78,$178.27,$167.93
08/21/2020,$167.50,16945900,$168.35,$170.0839,$167.27
08/20/2020,$169.58,23213410,$168.54,$170.84,$165.86
08/19/2020,$169.27,25601500,$170.44,$174.10,$169.09
08/18/2020,$170.23,21488490,$172.01,$173.238,$169.01
08/17/2020,$172.01,23352130,$178.24,$178.29,$171.4085
08/14/2020,$178.08,32414090,$173.09,$179.47,$172.35
08/13/2020,$174.73,22958760,$173.62,$179.47,$172.4301
08/12/2020,$175.44,40702390,$184.01,$184.149,$173.19
08/11/2020,$180.13,61036610,$184.51,$189.97,$179.53
08/10/2020,$179.41,35857660,$171.36,$179.79,$171.33
08/07/2020,$170.02,19317970,$171.50,$171.8599,$168.70
08/06/2020,$172.20,32921630,$172.80,$175.57,$170.60
08/05/2020,$174.28,46550970,$167.60,$174.98,$166.40
08/04/2020,$165.07,30853450,$164.63,$167.40,$163.01
08/03/2020,$162.27,38520490,$156.51,$163.58,$153.41
07/31/2020,$158.00,30286700,$161.55,$163.40,$156.26
07/30/2020,$161.95,29140020,$162.88,$164.5499,$160.64
07/29/2020,$166.01,51709630,$172.90,$173.01,$162.25
07/28/2020,$170.84,25349140,$168.50,$173.74,$168.23
07/27/2020,$170.21,30243770,$173.19,$174.14,$169.00
07/24/2020,$173.76,28548040,$175.68,$181.0999,$173.60
07/23/2020,$176.45,29587220,$178.00,$182.50,$175.42
07/22/2020,$179.79,29790310,$176.43,$182.95,$175.39
07/21/2020,$178.63,40774510,$178.43,$182.65,$176.75
07/20/2020,$174.42,25294300,$175.13,$176.57,$171.62
07/17/2020,$175.66,26214980,$178.41,$181.10,$175.55
07/16/2020,$178.70,35050020,$184.32,$184.59,$177.3385
07/15/2020,$187.94,48044830,$185.54,$189.53,$181.25
07/14/2020,$179.96,39256210,$177.00,$181.30,$173.41
07/13/2020,$175.65,43364680,$180.20,$183.25,$174.3601
07/10/2020,$178.44,40955570,$171.70,$179.3251,$169.75
07/09/2020,$173.28,33514460,$179.67,$180.75,$172.81
07/08/2020,$180.08,38116200,$179.05,$181.58,$175.51
07/07/2020,$178.88,37105280,$185.07,$185.07,$178.65
07/06/2020,$187.91,49471670,$184.52,$189.36,$181.60
07/02/2020,$180.81,41792300,$185.58,$187.79,$180.43
07/01/2020,$180.32,49036750,$185.88,$190.61,$180.04
06/30/2020,$183.30,65493080,$188.02,$188.49,$180.38
06/29/2020,$194.49,78499940,$181.00,$194.50,$176.27
06/26/2020,$170.01,50644430,$173.42,$173.85,$167.60
06/25/2020,$174.88,57335720,$169.87,$177.50,$169.59
06/24/2020,$176.69,56534830,$183.61,$185.20,$176.07
06/23/2020,$187.88,50281300,$189.30,$190.12,$183.55
06/22/2020,$188.52,53901490,$184.56,$188.70,$181.90
06/19/2020,$187.02,67262080,$197.90,$197.96,$184.571
06/18/2020,$192.29,60849850,$188.24,$198.0345,$187.20
06/17/2020,$192.54,53085360,$194.52,$196.43,$191.25
06/16/2020,$197.77,76496870,$207.15,$208.30,$192.60
06/15/2020,$190.94,78612900,$177.18,$193.23,$175.89
06/12/2020,$189.51,89550060,$187.15,$191.30,$176.26
06/11/2020,$170.00,103212800,$179.35,$192.18,$166.01
06/10/2020,$203.41,90384850,$211.17,$213.03,$197.40
06/09/2020,$216.74,66688660,$222.14,$227.00,$213.08
06/08/2020,$230.50,80902750,$222.94,$234.20,$218.93
06/05/2020,$205.43,99846050,$205.00,$218.79,$197.36
06/04/2020,$184.30,67155580,$181.28,$188.60,$177.40
06/03/2020,$173.16,66486430,$157.10,$173.78,$155.49
06/02/2020,$153.31,24780510,$154.00,$155.85,$151.8101
06/01/2020,$151.39,27239000,$145.45,$153.55,$144.55
05/29/2020,$145.85,33905080,$145.30,$152.00,$142.94
05/28/2020,$149.82,34849880,$156.10,$156.70,$149.05
05/27/2020,$149.52,32799950,$149.14,$149.65,$141.24
05/26/2020,$144.73,30338250,$145.21,$145.91,$142.61
05/22/2020,$137.53,21098830,$141.01,$141.08,$135.7766
05/21/2020,$139.00,48263860,$137.00,$144.239,$136.1508
05/20/2020,$133.32,21835490,$133.27,$135.45,$131.3101
05/19/2020,$130.44,32373040,$137.00,$137.04,$130.28
05/18/2020,$135.44,43891480,$126.18,$136.20,$125.7998
05/15/2020,$120.00,26756830,$118.33,$121.8899,$117.78
05/14/2020,$122.52,37499200,$118.98,$122.61,$113.89
05/13/2020,$121.50,26002000,$125.00,$125.07,$119.33
05/12/2020,$125.22,22578970,$129.72,$133.12,$125.1989
05/11/2020,$128.91,20055450,$130.92,$131.00,$127.95
05/08/2020,$133.44,22739740,$132.57,$135.55,$131.56
05/07/2020,$128.65,29525040,$122.81,$130.71,$122.36
05/06/2020,$121.86,29627740,$125.80,$126.8591,$121.37
05/05/2020,$125.40,30620970,$132.88,$133.80,$125.00
05/04/2020,$131.46,30708930,$127.115,$131.50,$124.35
05/01/2020,$133.37,36613110,$143.23,$143.71,$132.84
04/30/2020,$141.02,37876640,$137.67,$144.65,$132.31
04/29/2020,$139.00,60454410,$138.08,$147.18,$135.25
04/28/2020,$131.30,37806920,$133.88,$137.20,$127.74
04/27/2020,$128.68,34562990,$129.97,$131.20,$123.83
04/24/2020,$128.98,35947670,$137.00,$137.57,$128.33
04/23/2020,$137.74,25936400,$136.50,$142.38,$136.05
04/22/2020,$134.97,22842630,$140.42,$140.8199,$134.5202
04/21/2020,$136.33,27043790,$139.01,$141.8962,$135.45
04/20/2020,$143.61,34983830,$147.21,$151.6299,$142.50
04/17/2020,$154.00,52389410,$149.41,$154.00,$145.00
04/16/2020,$134.24,41364810,$141.46,$143.24,$134.00
04/15/2020,$145.98,39297630,$139.00,$148.6873,$132.90
04/14/2020,$141.00,33970450,$150.51,$152.40,$140.00
04/13/2020,$147.33,26034100,$155.50,$156.00,$146.26
04/09/2020,$151.84,38049550,$154.71,$157.98,$150.09
04/08/2020,$146.87,41350990,$147.51,$154.00,$144.55
04/07/2020,$141.58,56699070,$162.00,$164.80,$140.26
04/06/2020,$148.77,51085490,$133.70,$149.69,$129.21
04/03/2020,$124.52,37347390,$125.00,$131.29,$122.50
04/02/2020,$123.27,42372380,$128.51,$136.68,$120.0204
04/01/2020,$130.70,41899750,$138.91,$144.38,$130.00
03/31/2020,$149.14,29954050,$155.00,$160.64,$149.00
03/30/2020,$152.28,51052460,$153.81,$153.81,$140.68
03/27/2020,$162.00,47880170,$172.00,$172.92,$155.5401
03/26/2020,$180.55,63504050,$172.29,$186.48,$167.18
03/25/2020,$158.73,77825910,$154.90,$174.77,$141.00
03/24/2020,$127.68,43683120,$123.68,$127.96,$116.13
03/23/2020,$105.62,46140130,$98.75,$114.49,$93.56
03/20/2020,$95.01,41370710,$99.85,$107.00,$94.28
03/19/2020,$97.71,40210590,$98.80,$103.57,$90.35
03/18/2020,$101.89,61943230,$99.86,$107.85,$89.00
03/17/2020,$124.14,54492220,$132.51,$134.96,$101.25
03/16/2020,$129.61,26844390,$149.42,$151.00,$128.76
03/13/2020,$170.20,21168470,$174.97,$178.28,$161.3755
03/12/2020,$154.84,31734390,$160.53,$189.85,$154.813
03/11/2020,$189.08,28571910,$222.99,$226.99,$187.00
03/10/2020,$231.01,13059630,$237.00,$237.83,$215.00
03/09/2020,$227.17,11585500,$238.004,$241.48,$224.37
03/06/2020,$262.33,12861830,$253.70,$264.29,$249.80
03/05/2020,$260.37,14669060,$275.79,$276.31,$259.65
03/04/2020,$283.12,6986113,$284.55,$285.91,$277.01
03/03/2020,$280.62,7499341,$292.00,$297.44,$278.08
03/02/2020,$289.27,11012270,$279.54,$291.7099,$274.29
02/28/2020,$275.11,15375140,$278.07,$282.86,$269.60
02/27/2020,$287.76,10982360,$300.37,$301.00,$284.29
02/26/2020,$305.59,6996558,$307.00,$315.22,$304.06
02/25/2020,$304.14,8052504,$318.26,$320.64,$303.63
02/24/2020,$317.90,6073231,$320.00,$321.74,$316.33
02/21/2020,$330.38,3709888,$334.05,$334.6599,$330.23
02/20/2020,$336.28,2807518,$338.29,$341.24,$335.39
02/19/2020,$338.30,4935730,$338.12,$341.4742,$335.861
